Wild Spring Chinook,Wild Fall Chinook,Hatchery Spring Chinook,Hatchery Fall Chinook,Wild Summer Steelhead,Wild Winter Steelhead,Wild Winter-Late Steelhead,Hatchery Summer Steelhead,Hatchery Winter Steelhead,Hatchery Winter-Late Steelhead,Wild Sockeye,Unknown Sockeye,Wild Type N Coho,Hatchery Type N Coho,Wild Chum,Wild Pink
067,019,081,007,143,001,002,004,001,011,174,154,002,002,185,210
067,226,085,007,143,001,003,004,001,012,174,154,002,002,185,210
074,228,088,007,143,001,003,004,001,015,174,154,002,002,185,210
081,229,088,019,143,002,004,006,002,019,174,154,002,002,185,210
082,230,088,228,143,002,004,006,002,019,174,154,002,002,185,210
085,231,088,231,143,002,004,019,002,022,174,154,002,002,185,210
086,232,089,232,143,002,005,112,002,023,174,154,002,002,185,210
087,233,090,233,143,002,005,115,002,025,174,154,002,002,185,210
088,233,090,234,143,002,006,117,002,026,174,154,002,002,185,210
088,234,091,235,143,002,007,118,002,027,175,154,002,002,185,210
088,235,092,236,143,002,008,119,002,031,175,154,002,003,190,210
089,235,092,237,143,002,008,120,002,032,175,154,002,003,190,210
092,236,094,238,143,002,008,121,002,033,175,154,002,003,190,210
093,236,095,239,143,002,009,122,002,034,175,154,002,003,190,210
094,237,095,239,143,002,009,123,002,035,175,154,003,003,190,210
094,237,095,240,143,002,010,123,002,036,175,154,003,004,190,210
094,237,095,240,143,002,010,123,002,037,175,154,003,004,190,210
094,238,096,240,145,002,011,124,002,039,175,154,003,004,190,210
094,238,096,241,145,002,011,125,002,040,176,154,003,004,191,210
094,238,096,241,145,002,011,125,002,041,176,154,003,004,191,210
094,238,097,241,145,002,011,126,002,042,176,154,003,004,191,210
094,238,097,242,145,002,011,126,002,043,176,154,003,004,191,210
094,239,097,242,145,002,012,127,002,044,176,154,003,004,191,210
095,239,097,242,145,002,012,127,002,045,177,154,003,004,191,210
095,239,098,243,145,002,012,128,002,045,177,154,003,004,191,210
096,239,098,243,145,002,013,129,002,047,177,154,003,004,191,210
096,239,098,243,145,002,013,130,002,047,177,154,003,004,191,210
096,239,098,243,145,002,013,130,002,048,177,154,003,004,191,210
096,240,098,244,145,002,013,130,002,049,177,154,003,004,191,210
096,240,099,244,145,002,014,130,002,050,177,154,004,004,191,210
097,240,099,244,145,002,014,131,002,050,177,154,004,004,191,210
097,240,099,245,145,002,014,131,002,051,177,154,004,004,191,210
097,240,100,245,145,002,015,131,002,051,180,154,004,004,191,210
097,240,100,245,145,002,015,131,002,052,180,154,004,004,191,210
098,240,100,246,145,002,015,132,002,053,180,154,004,004,191,210
098,241,101,246,145,002,015,132,002,053,180,154,004,004,191,210
099,241,101,246,145,002,016,132,002,053,180,154,004,004,191,210
100,241,102,246,145,002,016,132,002,054,180,154,004,004,192,210
100,241,102,246,145,002,017,133,002,055,180,154,004,004,192,210
100,241,102,246,145,002,017,133,002,055,180,154,004,004,192,210
101,241,102,246,145,002,017,133,002,055,180,154,004,004,192,210
102,242,102,246,145,002,018,133,002,055,180,154,004,004,192,210
102,242,102,246,145,002,018,134,002,055,180,154,004,004,192,210
102,242,102,246,145,002,019,134,002,056,180,154,004,004,192,210
102,242,102,246,145,002,019,134,002,056,180,154,004,004,192,210
102,242,103,246,145,002,019,135,002,056,180,154,004,004,192,210
102,242,103,246,145,002,019,135,002,056,180,154,004,004,192,210
102,242,103,246,145,002,019,136,002,057,180,154,004,004,192,210
102,242,103,247,145,002,019,136,002,057,180,154,004,004,192,210
103,243,103,247,145,003,020,137,002,057,180,154,004,004,192,210
103,243,103,247,163,003,020,137,002,058,180,154,004,004,192,231
103,243,104,247,163,003,020,137,002,058,180,154,004,004,192,231
104,243,104,247,163,003,021,138,003,058,180,154,004,004,192,231
104,243,104,247,163,003,021,138,003,059,181,154,004,004,192,231
104,243,104,247,163,003,021,138,003,059,181,154,004,004,192,234
104,243,104,247,163,003,021,138,003,059,181,154,004,004,192,234
104,243,105,247,163,003,021,138,003,059,181,154,004,004,192,234
104,244,105,247,163,003,022,139,003,060,181,154,004,004,193,234
104,244,105,248,163,003,022,139,003,060,181,154,004,004,193,235
104,244,105,248,163,003,022,139,003,060,181,154,004,004,193,235
104,244,106,248,163,003,022,139,003,061,181,154,004,004,193,235
104,244,106,248,163,003,022,140,003,061,181,154,004,004,193,235
105,244,106,248,163,003,022,140,003,061,181,154,004,004,193,242
105,245,106,248,163,003,022,140,003,062,182,154,004,004,194,242
105,245,106,248,163,003,023,140,003,062,182,154,004,004,194,242
105,245,106,248,163,003,023,141,003,062,182,154,004,004,194,242
105,245,106,248,163,003,023,141,003,062,182,154,004,004,194,245
106,245,106,248,163,003,023,141,003,062,182,154,004,004,194,245
106,245,107,248,163,003,023,142,003,062,182,154,004,004,194,245
106,245,107,248,163,003,024,142,003,063,182,154,004,005,194,245
106,246,107,249,163,003,024,142,003,063,182,154,004,005,194,245
107,246,107,249,163,003,024,143,003,063,182,154,004,005,194,245
107,246,107,249,163,003,024,143,003,063,182,154,004,005,194,245
107,246,107,249,163,003,024,143,003,063,182,154,004,005,194,245
107,246,107,249,163,003,025,144,003,063,182,154,004,005,196,245
108,246,107,249,163,003,025,144,003,063,182,154,004,005,196,245
108,246,107,249,163,003,025,144,003,064,182,154,004,005,196,245
109,246,107,249,163,003,025,144,003,064,182,154,004,005,196,245
109,246,108,249,163,003,025,145,003,064,182,154,004,005,196,245
109,246,108,249,163,003,025,145,003,064,184,154,004,005,196,245
109,246,108,249,163,003,025,145,003,064,184,154,004,005,196,245
109,246,108,250,163,003,025,145,003,065,184,154,004,005,197,245
109,246,108,250,163,003,026,146,003,065,184,154,004,005,197,245
109,246,109,250,163,004,026,146,003,065,184,154,004,005,197,245
109,246,109,250,163,004,026,146,003,066,185,154,005,005,197,245
109,246,109,250,163,004,027,146,003,066,185,154,005,005,197,245
110,246,109,250,163,004,027,147,004,066,185,154,005,005,197,245
110,246,109,250,163,004,027,148,004,066,185,154,005,005,198,245
110,247,109,250,163,004,027,148,004,066,187,154,005,006,198,245
110,247,109,250,163,004,027,148,004,066,187,154,005,006,198,245
110,247,109,250,163,004,028,148,004,067,187,154,005,006,198,245
110,247,109,250,163,004,028,148,004,067,187,154,005,006,198,245
110,247,109,250,163,004,028,149,004,067,187,154,005,006,198,245
110,247,109,250,163,004,028,149,004,067,187,154,005,006,198,245
110,247,109,250,163,004,029,149,004,067,187,154,005,006,198,245
110,247,109,250,163,004,029,150,004,067,187,154,005,006,198,245
110,247,109,251,163,004,029,150,004,067,187,154,005,006,198,245
110,247,109,251,163,004,029,150,004,067,187,154,005,006,198,245
110,247,110,251,163,004,030,150,004,068,187,154,005,006,198,245
110,247,110,251,163,004,030,150,004,068,187,154,005,006,198,245
110,247,110,251,176,004,030,151,004,068,187,167,005,006,198,245
110,247,110,251,176,004,030,151,004,068,187,167,005,006,198,245
110,247,110,251,176,004,030,151,004,068,187,167,005,006,198,245
110,247,110,251,176,004,030,151,004,068,187,167,005,006,198,245
111,247,110,251,176,004,030,152,004,068,187,167,005,007,198,245
111,248,110,251,176,004,030,152,004,068,187,167,005,007,198,245
111,248,110,251,176,004,031,152,004,069,187,182,005,007,198,245
111,248,110,251,176,004,031,152,004,069,187,182,005,007,199,245
111,248,110,251,176,004,031,152,004,069,187,182,005,007,199,245
111,248,110,251,176,004,031,152,004,069,189,182,005,007,199,245
111,248,110,251,176,004,032,152,005,069,189,182,006,007,199,245
111,248,110,252,176,004,032,152,005,069,189,182,006,007,199,245
112,248,110,252,176,004,032,152,005,069,189,182,006,007,199,245
112,248,110,252,176,004,032,152,005,070,189,183,006,007,200,245
112,248,110,252,176,004,032,153,005,070,189,183,006,007,200,245
112,248,110,252,176,004,033,153,005,070,189,183,006,007,200,245
112,248,110,252,176,004,033,153,005,070,189,183,006,007,200,248
113,248,110,252,176,005,034,153,005,070,189,183,006,008,200,248
113,248,110,252,176,005,034,153,005,070,189,183,006,008,200,248
113,248,111,252,176,005,034,154,005,070,189,183,006,008,200,248
113,248,111,252,176,005,034,154,005,071,190,193,006,008,200,248
113,248,111,252,176,005,035,154,005,071,190,193,006,008,201,248
113,248,111,252,176,005,035,154,005,071,190,193,006,008,201,248
113,248,111,252,176,005,035,154,005,071,190,193,006,008,201,248
114,248,111,252,176,005,035,154,005,071,190,193,006,008,201,248
114,249,111,252,178,005,036,154,005,071,190,193,006,008,201,248
114,249,111,252,178,005,036,154,005,071,190,193,006,008,201,248
114,249,111,252,178,005,036,154,005,071,190,194,006,009,201,248
114,249,111,253,178,005,037,154,005,071,190,194,006,009,201,248
114,249,111,253,178,005,037,154,005,071,190,194,006,009,203,248
114,249,111,253,178,005,037,155,005,071,190,194,006,009,203,248
114,249,112,253,178,005,037,155,005,071,190,194,006,009,203,248
115,249,112,253,178,005,037,155,005,071,190,194,007,009,203,248
115,249,112,253,178,005,037,155,005,072,190,194,007,009,203,248
115,249,112,253,178,005,037,155,005,072,191,194,007,009,203,248
115,249,112,253,178,005,038,155,005,072,191,194,007,010,203,248
115,249,112,253,178,005,038,155,005,072,191,194,007,010,203,248
115,249,112,253,178,005,038,155,005,072,191,194,007,010,203,248
116,249,112,253,178,005,038,155,005,072,191,194,007,010,203,248
116,249,112,253,178,005,038,155,005,072,192,194,007,011,203,248
116,250,113,253,178,005,038,155,005,072,192,195,007,011,203,248
116,250,113,253,178,005,039,155,005,072,192,195,007,011,203,248
116,250,113,253,178,005,039,156,005,072,192,195,007,011,203,248
116,250,113,253,178,005,039,156,005,072,192,195,007,011,203,248
116,250,113,253,178,005,039,156,005,072,192,195,007,011,203,248
116,250,113,253,178,005,039,156,005,073,192,195,007,011,203,248
116,250,113,253,178,005,039,156,005,073,192,195,007,011,203,248
117,250,113,253,178,005,039,156,005,073,192,199,007,011,203,248
117,250,113,253,178,005,039,157,005,073,192,199,007,011,203,248
117,250,113,253,178,005,039,157,005,073,192,199,008,012,205,248
117,250,113,254,178,005,039,157,005,073,192,199,008,012,205,248
117,250,113,254,178,006,039,157,006,073,192,199,008,012,205,248
117,250,114,254,178,006,040,157,006,073,192,199,008,012,205,248
117,250,114,254,178,006,040,158,006,073,192,199,008,012,205,248
117,250,114,254,178,006,040,158,006,073,192,199,008,013,205,248
117,250,114,254,178,006,040,158,006,073,192,199,008,013,205,248
117,250,114,254,178,006,040,158,006,074,192,199,008,013,205,248
117,250,114,254,178,006,040,158,006,074,192,199,008,013,205,248
117,250,114,254,178,006,041,158,006,074,192,199,008,013,205,248
117,251,114,254,178,006,041,158,006,074,192,199,008,013,205,248
117,251,114,254,178,006,041,158,006,074,192,199,008,014,205,248
117,251,114,254,178,006,041,158,006,075,192,199,008,014,205,248
118,251,114,254,178,006,042,158,006,075,193,199,008,014,205,248
118,251,114,254,178,006,042,158,006,075,193,199,008,014,205,248
118,251,114,254,178,006,042,158,006,075,193,199,008,015,205,248
118,251,114,254,178,006,042,159,006,075,193,199,009,015,205,248
118,251,114,254,178,006,042,159,006,075,193,199,009,015,205,250
118,251,114,254,178,006,042,159,006,075,193,199,009,016,205,250
118,251,114,254,178,006,043,159,006,075,193,199,009,016,207,250
118,251,114,254,178,006,043,159,006,075,193,199,009,016,207,250
118,251,115,254,178,006,043,159,006,075,193,199,009,017,207,250
118,251,115,254,178,006,043,159,007,075,193,199,009,017,207,250
118,251,115,254,178,006,043,160,007,076,193,201,009,018,207,250
118,251,115,254,178,006,043,160,007,076,193,201,009,018,207,250
118,251,115,254,178,006,044,160,007,076,193,201,009,019,208,250
118,251,115,255,178,006,044,160,007,076,193,201,009,019,208,250
118,251,115,255,178,006,044,160,007,076,193,201,009,019,208,250
118,251,115,255,178,006,044,160,007,076,193,201,009,019,208,250
118,252,115,255,178,006,045,160,007,076,193,201,009,019,208,250
118,252,115,255,178,006,045,161,007,076,193,201,009,019,208,250
118,252,115,255,178,006,045,161,007,076,193,201,009,020,208,250
118,252,115,255,178,006,045,161,007,076,193,201,010,020,208,250
118,252,115,255,178,006,045,161,007,076,193,201,010,021,208,250
119,252,116,255,178,006,045,161,007,076,193,201,010,021,208,250
119,252,116,255,178,006,045,161,007,076,193,201,010,022,208,250
119,252,116,255,178,006,045,161,007,077,193,201,010,022,209,250
119,252,116,255,178,007,046,161,007,077,193,202,010,023,209,250
119,252,116,255,178,007,046,161,007,077,193,202,010,023,209,250
119,252,116,255,178,007,046,161,007,077,193,202,010,024,209,250
119,252,116,255,178,007,046,162,007,077,193,202,011,025,209,250
119,252,116,255,178,007,047,162,007,077,194,202,011,026,209,250
119,252,116,255,178,007,047,162,007,077,194,202,011,027,209,250
120,252,116,255,178,007,047,162,008,077,194,202,011,028,209,250
120,252,116,255,178,007,047,162,008,077,194,202,011,029,209,250
120,252,116,255,178,007,047,162,008,077,194,202,011,030,209,250
120,252,116,255,178,007,047,162,008,077,194,202,011,066,209,250
120,252,116,255,178,007,047,162,008,077,194,202,011,066,209,250
120,252,116,255,178,007,047,163,008,077,194,202,011,251,209,250
120,252,116,255,178,007,047,163,008,078,194,202,011,252,209,250
120,252,116,255,178,007,047,163,008,078,194,202,011,253,209,251
120,252,117,255,178,007,047,163,008,078,194,202,011,254,209,251
120,253,117,255,178,007,047,163,008,078,194,202,011,255,209,251
120,253,117,256,178,007,047,163,008,078,195,202,011,256,209,251
120,253,117,256,178,007,048,163,008,078,195,202,011,256,209,251
120,253,117,256,178,007,048,163,008,078,195,202,011,257,209,251
121,253,117,256,178,007,048,163,008,078,195,202,012,257,209,251
121,253,117,256,178,007,048,163,008,078,195,202,012,257,209,251
121,253,117,256,178,007,049,163,008,078,195,202,012,258,209,251
121,253,117,256,178,007,049,164,008,078,195,202,012,258,209,251
121,253,117,256,178,007,049,164,008,078,195,202,012,258,209,251
121,253,117,256,178,007,049,164,008,078,195,202,012,259,209,251
121,253,117,256,178,007,050,164,008,078,195,204,012,259,209,251
121,253,117,256,178,007,050,164,008,078,195,204,012,259,209,251
121,253,117,256,178,007,050,164,008,078,196,204,013,259,209,251
121,253,117,256,178,007,050,164,008,078,196,204,013,259,209,251
121,253,117,256,178,007,050,164,008,078,196,204,013,259,209,251
121,253,117,256,178,007,050,165,008,078,196,204,013,259,209,251
121,253,117,256,178,007,050,165,008,078,196,204,013,260,209,251
121,253,117,256,178,007,050,165,008,078,196,208,014,260,209,251
121,253,117,256,178,007,051,165,008,078,196,208,014,260,209,251
122,253,117,256,178,007,051,165,008,078,196,208,014,260,209,251
122,253,118,256,178,007,051,165,008,078,196,208,014,260,209,251
122,253,118,256,178,007,051,165,008,078,196,208,014,260,209,251
122,253,118,256,178,007,051,165,008,079,196,208,014,261,209,251
122,253,118,256,178,007,051,165,009,079,196,208,014,261,210,251
122,253,118,256,178,007,051,165,009,079,196,208,014,261,210,251
123,253,118,256,178,007,051,165,009,079,196,208,014,261,210,251
123,253,118,257,178,007,052,165,009,079,196,208,015,261,210,251
123,253,118,257,178,007,052,165,009,079,196,208,015,261,210,251
123,253,118,257,178,007,052,165,009,079,196,208,015,261,210,251
123,253,118,257,178,007,052,165,009,079,196,208,016,262,210,251
123,253,118,257,179,007,052,165,009,079,196,208,016,262,210,251
123,253,118,257,179,007,052,165,009,079,196,208,016,262,210,251
123,253,118,257,179,007,052,165,009,079,197,208,017,262,210,251
123,254,118,257,179,007,052,165,009,079,197,208,017,262,210,251
123,254,118,257,179,008,052,165,009,079,197,208,017,263,210,251
124,254,118,257,179,008,052,165,009,079,197,208,017,263,210,251
124,254,118,257,179,008,052,165,009,079,197,208,017,263,211,251
124,254,118,257,179,008,052,165,009,079,197,209,017,263,211,251
124,254,119,257,179,008,053,165,009,079,197,209,017,263,211,251
124,254,119,257,179,008,053,165,009,080,197,209,018,263,211,251
124,254,119,257,179,008,053,165,009,080,197,209,018,263,211,251
124,254,119,257,179,008,053,166,009,080,197,209,018,264,211,251
124,254,119,257,179,008,053,166,009,080,197,209,019,264,211,251
124,254,119,257,179,008,053,166,009,080,197,209,019,264,211,251
124,254,119,257,179,008,053,166,009,080,197,211,019,264,211,251
124,254,119,257,179,008,053,166,009,080,197,211,019,264,211,251
124,254,119,257,179,008,053,166,009,080,197,211,019,264,211,251
124,254,119,257,179,008,053,166,009,080,197,211,019,264,211,251
124,254,119,257,179,008,053,166,009,080,197,211,019,264,211,251
124,254,119,257,179,008,053,166,009,080,197,211,019,264,211,251
124,254,119,258,179,008,053,166,009,080,197,211,019,264,211,251
125,254,120,258,179,008,053,166,009,080,197,214,019,265,213,251
125,254,120,258,179,008,053,166,009,080,197,214,020,265,213,251
125,254,120,258,179,008,053,166,009,080,197,214,020,265,213,251
125,254,120,258,179,008,053,166,009,080,197,214,020,265,213,251
125,254,120,258,181,008,053,167,009,080,197,214,020,265,213,251
125,254,120,258,181,008,054,167,009,081,197,214,021,265,213,251
125,254,120,258,181,008,054,167,009,081,197,214,021,265,213,251
126,254,120,258,181,008,054,167,009,081,197,214,022,265,213,251
126,254,120,258,181,008,054,167,009,081,197,214,022,265,213,251
126,254,120,258,181,008,054,167,009,081,197,214,023,265,213,251
126,254,120,258,181,008,055,167,009,081,197,214,023,265,214,251
126,254,120,258,181,008,055,167,009,081,197,214,024,266,214,251
126,254,120,258,181,008,055,167,009,081,197,214,024,266,214,251
126,254,120,258,181,008,055,167,009,081,197,214,024,266,214,251
126,254,120,258,181,008,055,168,009,081,197,214,024,266,214,251
126,254,120,258,181,008,055,168,010,081,197,214,024,266,214,251
126,255,121,258,181,008,055,168,010,081,197,214,024,266,214,251
126,255,121,258,181,008,055,168,010,082,197,214,024,266,214,251
126,255,121,258,181,008,055,168,010,082,197,214,025,266,214,251
126,255,121,258,181,008,055,168,010,082,197,214,025,266,214,251
126,255,121,258,181,008,056,168,010,082,198,215,025,266,214,251
126,255,121,258,181,008,056,168,010,082,198,215,026,266,214,251
126,255,121,258,181,008,056,168,010,082,198,215,026,266,214,251
126,255,121,258,181,008,056,168,010,082,198,215,027,266,214,251
127,255,121,258,181,008,056,168,010,082,198,215,028,266,214,251
127,255,121,258,181,008,056,168,010,082,198,215,029,267,214,251
127,255,121,259,181,008,056,168,010,082,198,215,030,267,214,251
127,255,121,259,181,008,056,168,010,082,198,215,031,267,214,251
127,255,121,259,181,008,057,169,010,082,198,215,031,267,214,251
127,255,121,259,181,008,057,169,010,082,198,215,031,267,214,251
127,255,121,259,181,008,057,169,010,082,198,215,031,267,214,251
127,255,121,259,181,008,057,169,010,082,198,215,031,267,214,251
127,255,121,259,181,008,057,169,010,082,198,215,032,267,214,251
128,255,121,259,181,009,057,169,010,082,198,215,033,267,215,251
128,255,121,259,181,009,057,169,010,082,198,215,033,267,215,251
128,255,122,259,181,009,057,169,010,082,198,215,035,267,215,252
128,255,122,259,181,009,057,169,010,083,198,215,035,267,215,252
128,255,122,259,181,009,057,170,011,083,198,215,036,267,215,252
128,255,122,259,181,009,057,170,011,083,198,217,037,268,215,252
128,255,122,259,181,009,057,170,011,083,198,217,039,268,215,252
128,255,122,259,181,009,057,170,011,083,198,217,039,268,215,252
128,255,122,259,181,009,057,170,011,083,198,217,040,268,215,252
128,255,122,259,181,009,058,170,011,083,198,217,041,268,215,252
128,255,122,259,181,009,058,170,011,083,198,217,042,268,215,252
128,255,122,259,181,009,058,170,011,083,198,217,043,268,215,252
128,255,122,259,181,009,058,170,011,083,198,217,045,268,215,252
128,255,123,259,181,009,058,170,011,083,198,217,052,268,215,252
128,255,123,259,181,009,058,170,011,083,198,217,250,268,215,252
128,255,123,259,181,009,058,170,011,083,198,217,251,268,215,252
128,255,123,259,181,009,058,170,011,083,198,217,252,268,215,252
128,255,123,259,181,009,058,171,011,083,198,218,253,268,215,252
128,255,123,259,181,009,058,171,011,083,198,218,254,268,215,252
128,255,123,259,181,009,058,171,011,083,198,218,255,268,215,252
128,255,123,259,181,009,058,171,011,083,198,218,256,268,215,252
128,255,123,259,181,009,059,171,011,083,198,218,256,269,215,252
128,256,123,259,181,009,059,171,011,083,198,218,257,269,216,252
128,256,123,259,181,009,059,171,012,084,198,218,257,269,216,252
128,256,123,259,181,009,059,172,012,084,198,219,257,269,216,252
128,256,123,259,181,009,059,172,012,084,198,219,258,269,216,253
128,256,123,259,181,009,059,172,012,084,198,219,258,269,216,253
128,256,123,259,181,009,059,172,012,084,199,219,259,269,216,253
128,256,123,259,181,009,059,172,012,084,199,219,259,269,216,253
129,256,124,259,181,009,059,172,012,084,199,219,259,269,216,253
129,256,124,259,181,009,059,172,012,084,199,219,259,269,217,253
129,256,124,259,181,009,060,172,012,084,199,219,260,269,217,253
129,256,124,259,181,009,060,172,012,084,199,219,260,269,217,253
129,256,124,259,181,009,060,172,012,084,199,219,260,269,217,253
129,256,124,259,181,009,060,172,012,084,199,219,260,269,217,253
129,256,124,259,181,009,060,173,012,084,199,219,260,269,217,253
129,256,124,259,181,009,060,173,012,084,199,219,261,269,217,253
129,256,124,259,181,009,060,173,012,084,199,219,261,270,217,253
129,256,124,260,181,009,060,173,012,085,199,221,261,270,217,253
129,256,124,260,181,009,060,173,012,085,199,221,261,270,217,253
129,256,124,260,181,009,060,173,012,085,199,221,262,270,217,253
129,256,124,260,181,009,061,173,012,085,199,221,262,270,217,253
129,256,124,260,181,009,061,173,012,085,199,221,262,270,217,253
129,256,124,260,181,009,061,174,012,085,199,221,262,270,217,253
129,256,124,260,181,009,061,174,012,085,199,221,262,270,217,253
129,256,124,260,181,009,061,174,012,085,199,221,263,270,217,253
129,256,124,260,181,009,061,174,012,085,199,221,263,270,217,253
130,256,124,260,181,009,061,174,012,085,199,221,263,270,217,253
130,256,124,260,181,009,061,174,012,085,199,221,263,270,217,253
130,257,124,260,181,009,061,174,012,085,199,221,263,270,217,253
130,257,124,260,181,009,062,174,012,085,199,221,263,270,217,253
130,257,124,260,181,010,062,174,012,085,199,221,263,270,217,253
130,257,125,260,181,010,062,174,012,085,199,226,264,270,217,253
130,257,125,260,181,010,062,174,012,085,199,226,264,270,217,253
130,257,125,260,181,010,062,174,012,085,199,226,264,270,217,253
130,257,125,260,181,010,062,174,012,085,199,226,264,270,217,253
130,257,125,260,181,010,062,175,012,085,199,226,264,270,217,253
130,257,125,260,181,010,062,175,012,085,199,226,264,270,218,257
130,257,125,260,181,010,062,175,012,085,199,228,264,270,218,257
130,257,125,260,181,010,062,175,012,085,199,228,265,270,218,257
130,257,125,260,181,010,062,175,012,085,199,228,265,270,218,257
130,257,125,260,181,010,062,175,012,085,199,228,265,270,218,257
130,257,125,260,181,010,062,175,012,085,199,228,265,271,218,257
130,257,125,260,181,010,062,175,012,085,199,228,265,271,219,257
130,257,125,260,181,010,062,175,012,085,199,231,265,271,219,257
131,257,125,260,181,010,062,175,013,085,199,231,266,271,219,257
131,257,125,260,181,010,062,175,013,085,199,231,266,271,219,257
131,257,126,260,181,010,062,175,013,086,199,231,266,271,219,257
131,257,126,260,181,010,063,175,013,086,199,231,266,271,219,257
131,257,126,260,181,010,063,176,013,086,200,231,266,271,219,257
131,257,126,260,181,010,063,176,013,086,200,231,266,271,219,257
131,257,126,261,188,010,063,176,013,086,200,231,266,271,219,257
131,257,126,261,188,010,063,176,013,086,200,231,266,271,219,257
131,257,126,261,188,010,063,176,013,086,201,231,267,271,219,257
131,257,126,261,188,010,063,176,013,086,201,231,267,271,219,257
131,257,126,261,188,010,063,176,013,086,201,231,267,271,219,257
131,257,126,261,188,010,063,176,013,086,201,232,267,271,219,257
131,257,126,261,188,010,063,176,013,086,201,232,267,271,219,257
131,257,126,261,188,010,063,176,013,086,201,232,267,271,219,257
131,258,126,261,188,010,063,176,013,086,201,232,267,271,219,257
131,258,126,261,188,010,063,176,014,086,201,232,267,272,219,257
131,258,126,261,188,011,064,177,014,086,201,232,267,272,219,257
131,258,126,261,188,011,064,177,014,086,201,232,268,272,219,257
131,258,126,261,191,011,064,177,014,086,201,232,268,272,219,257
131,258,126,261,191,011,064,177,014,086,201,232,268,272,219,257
131,258,126,261,191,011,064,177,014,086,201,232,268,272,219,257
131,258,126,261,191,011,064,177,014,086,201,232,268,272,219,257
131,258,126,261,191,011,064,177,014,086,201,232,268,272,219,257
132,258,127,261,191,011,064,177,014,086,201,240,268,272,219,258
132,258,127,261,191,011,064,177,014,086,201,240,268,272,219,258
132,258,127,261,191,011,064,177,014,087,201,240,268,272,219,258
132,258,127,261,191,011,064,177,014,087,201,240,268,272,219,258
132,258,127,261,191,011,065,177,014,087,201,240,268,272,219,258
132,258,127,261,191,011,065,177,014,087,201,240,268,272,219,258
132,258,127,261,191,011,065,177,014,087,201,241,269,272,219,258
132,258,127,261,191,011,065,177,014,087,201,241,269,272,219,258
132,258,127,261,191,011,065,177,014,087,201,241,269,272,219,258
132,258,127,261,191,011,065,177,014,087,201,241,269,272,219,258
132,258,127,261,191,011,065,177,014,087,201,241,269,272,219,258
132,258,127,261,191,011,065,177,014,087,201,241,269,272,219,258
132,258,127,261,191,011,065,178,014,087,201,241,269,272,219,258
132,258,127,261,191,011,065,178,015,087,202,241,269,272,219,258
132,258,127,261,191,011,065,178,015,087,202,241,269,272,219,258
132,258,127,261,191,011,065,178,015,087,202,241,270,272,219,258
132,258,127,261,191,011,065,178,015,087,202,241,270,272,219,258
132,258,127,261,191,011,065,178,015,088,202,241,270,273,219,260
132,258,127,261,191,011,065,178,015,088,202,241,270,273,219,260
132,258,127,261,191,011,065,178,015,088,202,241,270,273,219,260
132,258,127,261,191,011,065,178,015,088,202,241,270,273,219,260
133,258,127,261,191,011,065,178,015,088,202,241,270,273,219,260
133,259,128,261,191,011,066,178,015,088,202,241,270,273,219,260
133,259,128,261,191,011,066,178,015,088,202,241,270,273,219,260
133,259,128,261,191,011,066,178,015,088,202,241,270,273,219,260
133,259,128,261,191,011,066,178,015,088,202,241,270,273,219,260
133,259,128,261,191,011,066,178,015,088,202,241,270,273,219,260
133,259,128,261,191,011,066,178,015,088,202,241,270,273,219,260
133,259,128,261,192,011,066,178,016,088,202,241,270,273,219,260
133,259,128,261,192,011,066,178,016,088,202,241,271,273,219,260
133,259,128,261,192,012,066,178,016,088,202,241,271,273,219,260
133,259,128,261,192,012,066,179,016,088,202,241,271,273,219,260
133,259,128,261,192,012,066,179,016,088,202,241,271,273,219,260
133,259,128,261,192,012,066,179,016,088,202,241,271,273,219,260
133,259,128,261,192,012,066,179,016,088,202,241,271,273,219,260
133,259,128,262,192,012,066,179,016,088,202,241,271,273,219,260
133,259,128,262,192,012,066,179,016,088,202,241,271,273,219,260
133,259,128,262,192,012,066,179,016,088,202,241,271,273,219,260
133,259,128,262,192,012,066,179,016,088,202,241,271,273,219,260
133,259,128,262,192,012,067,179,017,088,203,241,271,273,219,260
133,259,128,262,192,012,067,179,017,088,203,241,272,273,219,260
133,259,128,262,192,012,067,179,017,088,203,241,272,273,219,260
133,259,128,262,192,012,067,179,017,088,203,241,272,273,219,260
133,259,128,262,192,012,067,179,017,088,203,241,272,274,219,260
133,259,128,262,192,012,067,179,017,088,203,241,272,274,219,260
133,259,128,262,192,012,067,179,017,088,203,247,272,274,219,260
133,259,128,262,192,012,067,179,017,088,203,247,272,274,219,261
133,259,128,262,192,012,067,180,017,088,203,247,272,274,219,261
133,259,128,262,192,012,067,180,017,088,203,247,272,274,219,261
133,259,128,262,192,012,067,180,017,088,203,247,272,274,219,261
133,259,128,262,192,012,067,180,017,089,203,247,272,274,219,261
133,259,128,262,192,012,067,180,017,089,203,247,273,274,219,261
133,259,128,262,192,012,067,180,017,089,203,247,273,274,219,261
133,259,128,262,192,012,067,180,017,089,203,247,273,274,219,261
134,259,128,262,192,012,067,180,017,089,203,247,273,274,219,261
134,259,128,262,192,012,067,180,017,089,203,247,273,274,219,261
134,259,129,262,192,012,067,180,017,089,203,247,273,274,219,261
134,259,129,262,192,012,068,180,018,089,203,248,273,274,219,261
