Wild Fall Chinook,Hatchery Fall Chinook,Wild Winter Steelhead,Wild Winter-Late Steelhead,Hatchery Winter Steelhead,Wild Coho,Wild Late Coho,Hatchery Coho,Hatchery Late Coho,Hatchery Chum,Unknown Chum
,285,361,,047,317,028,296,328,,
,285,361,,047,317,028,296,328,,
,285,361,,047,317,028,296,328,,
,285,361,,047,317,028,296,328,,
,285,361,,047,317,028,296,328,,
,285,361,,047,317,028,296,328,,
,285,361,,048,317,028,296,328,,
,285,362,,051,317,028,296,328,,
,285,362,,052,317,028,296,328,,
,285,362,,052,317,028,296,328,,
,285,362,,058,317,028,296,328,,
,285,362,,059,317,028,296,328,,
,285,362,,062,317,028,296,328,,
,285,362,,068,317,028,296,328,,
,285,362,,069,317,028,296,328,,
,285,362,,087,317,028,296,328,,
,285,362,,294,317,028,296,328,,
,285,362,,300,317,028,296,328,,
,285,362,,301,317,028,296,328,,
,285,362,,305,317,028,296,328,,
,285,362,,307,317,028,296,328,,
,285,362,,309,317,028,296,328,,
,285,362,,311,317,028,296,328,,
,285,362,,311,317,028,296,328,,
,285,362,,311,317,028,296,328,,
,285,362,,314,317,028,296,328,,
,285,362,,314,317,028,296,328,,
,285,362,,315,317,028,296,328,,
,285,362,,315,317,028,296,328,,
,285,362,,315,317,029,296,328,,
,285,362,,315,317,030,296,328,,
,286,362,,318,317,030,296,328,,
,286,362,,318,317,030,296,328,,
,286,362,,319,317,030,296,328,,
,286,362,,319,317,030,296,328,,
,286,362,,319,317,030,296,328,,
,286,362,,320,317,030,296,328,,
,286,362,,320,317,030,296,328,,
,286,362,,320,317,030,296,328,,
,286,362,,321,317,030,296,328,,
,286,362,,322,317,030,296,328,,
,286,362,,322,317,030,296,328,,
,286,362,,322,317,030,296,328,,
,286,362,,322,317,030,296,328,,
,286,362,,322,317,030,296,328,,
,286,362,,322,317,030,296,328,,
,286,362,,323,317,030,296,328,,
,286,362,,323,317,030,296,328,,
,286,362,,323,317,030,296,328,,
,286,362,,323,317,030,296,328,,
,286,362,,323,317,032,296,329,,
,286,362,,323,317,033,296,329,,
,286,362,,323,317,033,296,329,,
,286,362,,323,317,033,296,329,,
,286,362,,323,317,033,296,329,,
,286,362,,323,317,035,296,331,,
,286,362,,323,317,036,296,331,,
,286,362,,323,317,036,296,331,,
,286,362,,323,317,036,296,331,,
,286,362,,323,317,036,296,331,,
,286,362,,323,317,036,296,331,,
,286,362,,323,317,036,296,331,,
,286,362,,324,317,042,296,331,,
,286,364,,324,317,042,296,331,,
,286,364,,324,317,042,296,331,,
,286,364,,324,317,046,296,332,,
,286,364,,324,317,047,296,332,,
,286,364,,324,317,047,296,332,,
,286,364,,324,317,047,296,332,,
,286,364,,324,317,047,297,332,,
,286,364,,324,317,047,297,332,,
,286,364,,324,317,047,297,332,,
,286,364,,324,317,325,297,332,,
,286,364,,324,317,325,297,332,,
,286,364,,325,317,325,297,332,,
,286,364,,325,317,328,297,332,,
,286,364,,326,317,335,297,332,,
,286,364,,326,317,335,297,332,,
,286,364,,326,317,335,297,332,,
,286,364,,327,317,335,297,332,,
,286,364,,327,317,335,297,332,,
,286,364,,327,317,335,297,332,,
,286,364,,327,317,335,297,332,,
,286,364,,328,317,335,297,332,,
,286,364,,328,317,335,297,332,,
,286,364,,328,317,335,297,332,,
,286,364,,328,317,335,297,332,,
,286,364,,328,317,335,297,332,,
,286,364,,328,317,335,297,332,,
,286,364,,328,317,336,297,332,,
,286,364,,328,317,336,297,332,,
,286,364,,328,317,336,297,332,,
,286,364,,329,317,336,297,332,,
,286,364,,329,317,336,297,332,,
,286,364,,329,317,336,297,332,,
,286,364,,329,317,336,297,332,,
,286,364,,329,317,336,297,332,,
,286,364,,330,317,336,297,333,,
,286,364,,330,317,336,297,333,,
,286,364,,330,317,336,297,333,,
,286,364,,331,317,336,297,333,,
,286,364,,331,317,336,297,333,,
,286,364,,331,317,337,297,333,,
,286,364,,331,317,337,297,333,,
,286,364,,331,317,337,297,333,,
,286,364,,332,317,337,297,333,,
,286,364,,332,317,337,297,333,,
,286,364,,332,318,337,297,333,,
,287,364,,332,318,339,297,333,,
,287,364,,332,318,339,297,334,,
,287,364,,332,318,339,297,334,,
,287,364,,332,318,339,297,335,,
,287,364,,332,318,339,297,335,,
,287,364,,332,318,339,297,335,,
,287,364,,332,318,339,297,335,,
,287,364,,332,318,339,297,335,,
,287,364,,332,318,339,297,335,,
,287,364,,332,318,339,297,335,,
,287,364,,332,318,345,297,335,,
,287,364,,332,318,345,298,335,,
,287,364,,332,318,345,298,335,,
,287,364,,332,319,345,298,335,,
,287,364,,332,319,345,298,335,,
,287,364,,332,319,345,298,335,,
,287,364,,333,319,345,298,335,,
,287,364,,333,319,345,298,335,,
,287,364,,333,319,345,298,335,,
,287,364,,333,319,345,298,335,,
,287,364,,334,319,345,298,335,,
,287,364,,334,319,345,298,335,,
,287,364,,334,319,345,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,334,319,347,298,335,,
,287,364,,335,319,347,298,335,,
,287,364,,335,319,347,298,335,,
,287,364,,335,319,347,298,335,,
,287,364,,335,320,347,298,335,,
,287,364,,335,320,347,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,335,320,350,298,335,,
,287,364,,336,320,350,298,335,,
,287,364,,336,320,350,298,335,,
,287,364,,336,320,350,298,335,,
,287,364,,336,321,350,298,335,,
,287,364,,336,321,350,298,335,,
,287,364,,336,321,350,298,335,,
,287,364,,336,321,350,298,335,,
,287,364,,336,321,350,298,335,,
,287,364,,336,321,350,298,335,,
,287,364,,336,321,350,298,335,,
,287,364,,337,321,350,298,335,,
,287,364,,337,321,350,298,335,,
,287,,,337,321,350,298,335,,
,287,,,337,321,350,298,336,,
,287,,,337,321,350,298,336,,
,287,,,337,321,350,298,336,,
,287,,,337,321,350,298,336,,
,287,,,337,321,350,298,336,,
,287,,,339,321,350,299,336,,
,287,,,339,321,350,299,336,,
,287,,,339,321,350,299,336,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,321,350,299,337,,
,287,,,339,322,350,299,337,,
,287,,,339,322,350,299,337,,
,288,,,339,322,350,299,337,,
,288,,,339,322,350,299,337,,
,288,,,339,322,350,299,337,,
,288,,,339,322,350,299,337,,
,288,,,339,322,350,299,337,,
,288,,,339,322,350,299,337,,
,288,,,339,322,350,299,337,,
,288,,,340,322,350,299,337,,
,288,,,340,322,350,299,337,,
,288,,,340,322,350,299,337,,
,288,,,340,322,350,299,338,,
,288,,,340,322,350,299,338,,
,288,,,340,322,350,299,338,,
,288,,,340,322,350,299,338,,
,288,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,340,322,350,299,339,,
,289,,,341,322,350,299,339,,
,289,,,341,322,350,299,339,,
,289,,,341,322,350,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,341,322,351,299,339,,
,289,,,345,322,351,299,339,,
,289,,,345,322,351,299,339,,
,289,,,345,322,351,299,339,,
,289,,,345,322,351,299,339,,
,289,,,345,322,351,299,339,,
,289,,,345,322,351,299,339,,
,289,,,345,322,351,299,339,,
,289,,,345,322,351,299,339,,
,289,,,345,322,351,299,340,,
,289,,,345,322,351,299,340,,
,289,,,345,322,351,299,340,,
,289,,,345,322,351,299,340,,
,289,,,345,322,351,299,340,,
,289,,,345,322,351,299,340,,
,289,,,345,322,351,299,340,,
,289,,,345,322,351,299,341,,
,289,,,345,322,352,299,341,,
,289,,,345,322,352,299,341,,
,289,,,345,322,352,299,341,,
,289,,,345,322,352,299,341,,
,289,,,345,322,352,299,341,,
,289,,,346,322,352,299,341,,
,289,,,346,322,352,299,341,,
,289,,,346,322,352,299,341,,
,289,,,346,322,352,299,341,,
,289,,,346,322,352,299,341,,
,289,,,346,322,352,299,341,,
,289,,,346,322,352,299,341,,
,289,,,346,322,353,299,341,,
,289,,,346,324,353,299,341,,
,289,,,346,324,353,300,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,341,,
,289,,,346,324,353,301,342,,
,289,,,346,324,354,301,342,,
,289,,,346,324,354,301,342,,
,289,,,346,324,354,301,345,,
,289,,,346,324,354,301,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,324,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,302,345,,
,289,,,346,325,354,303,345,,
,289,,,346,325,354,303,345,,
,289,,,346,326,354,303,345,,
,289,,,346,326,354,303,345,,
,289,,,346,326,354,303,345,,
,289,,,346,326,354,303,345,,
,289,,,346,326,354,303,345,,
,289,,,346,326,354,303,345,,
,289,,,346,326,354,303,345,,
,289,,,347,326,354,303,345,,
,289,,,347,326,355,303,345,,
,289,,,347,326,355,303,345,,
,289,,,347,326,355,303,345,,
,289,,,347,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,326,355,303,345,,
,289,,,348,327,355,303,345,,
,289,,,348,327,355,303,345,,
,289,,,348,327,355,303,345,,
,289,,,348,327,355,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,345,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,327,356,303,347,,
,289,,,348,328,356,303,347,,
,289,,,348,328,356,303,347,,
,289,,,348,328,356,303,347,,
,289,,,348,328,356,303,347,,
,289,,,348,328,356,303,347,,
,289,,,350,328,356,303,347,,
,289,,,350,328,356,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,328,357,303,347,,
,289,,,350,329,357,303,347,,
,289,,,350,329,357,303,347,,
,289,,,350,329,357,303,347,,
,289,,,350,329,357,303,347,,
,289,,,350,329,357,303,347,,
,290,,,350,329,357,303,347,,
,290,,,350,329,357,303,347,,
,290,,,350,329,357,303,347,,
,290,,,350,329,357,303,347,,
,290,,,350,330,357,303,347,,
,290,,,350,330,357,303,347,,
,290,,,350,330,357,303,347,,
,290,,,350,330,357,303,347,,
,290,,,350,330,357,303,348,,
,290,,,350,330,357,303,348,,
,290,,,350,330,357,303,348,,
,290,,,350,330,357,303,348,,
,290,,,350,330,357,303,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,357,304,348,,
,290,,,350,330,359,304,348,,
,290,,,350,330,359,304,348,,
,290,,,350,330,359,304,348,,
,290,,,350,330,359,304,348,,
,290,,,350,330,359,304,348,,
,290,,,350,330,360,304,348,,
,290,,,350,330,360,304,348,,
,290,,,350,330,360,304,348,,
,290,,,350,330,360,304,348,,
,290,,,350,330,360,304,348,,
,290,,,350,330,360,304,348,,
,290,,,350,330,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,350,331,360,304,348,,
,290,,,351,331,360,304,348,,
,290,,,351,331,360,304,348,,
,290,,,351,331,360,304,348,,
,290,,,351,331,360,304,348,,
,290,,,351,331,360,304,348,,
,290,,,351,331,360,304,348,,
,290,,,352,331,360,304,348,,
,290,,,352,331,360,304,348,,
,290,,,352,331,361,305,348,,
,290,,,352,331,361,305,348,,
,290,,,352,331,361,305,348,,
,290,,,352,331,361,305,348,,
,290,,,352,331,361,305,348,,
,290,,,352,333,361,305,348,,
,290,,,352,333,361,305,348,,
,290,,,352,334,361,305,348,,
,290,,,352,334,361,305,348,,
,290,,,352,334,361,305,348,,
,290,,,352,334,361,305,348,,
,290,,,352,334,361,305,348,,
,290,,,352,334,361,305,348,,
,290,,,352,336,361,305,348,,
,290,,,352,336,361,305,348,,
,290,,,352,336,361,305,348,,
,290,,,352,336,361,305,348,,
,290,,,352,336,361,305,348,,
,290,,,352,338,361,305,348,,
,290,,,352,341,361,305,348,,
,290,,,352,341,361,305,348,,
,290,,,352,341,361,305,348,,
,290,,,352,341,361,305,348,,
,290,,,352,341,361,305,348,,
,290,,,352,341,361,305,348,,
,290,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,341,361,305,348,,
,291,,,352,,361,305,348,,
,291,,,352,,361,305,348,,
,291,,,352,,361,305,348,,
,291,,,353,,361,305,348,,
,291,,,353,,361,305,348,,
,291,,,353,,361,305,348,,
,291,,,353,,361,305,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,361,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,348,,
,291,,,353,,362,306,350,,
,291,,,353,,362,306,350,,
,291,,,353,,362,306,350,,
,291,,,353,,362,306,350,,
,291,,,353,,362,306,350,,
,291,,,353,,362,306,350,,
,291,,,353,,362,306,350,,
,291,,,353,,362,306,350,,
,291,,,353,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,362,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,363,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,291,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,354,,364,306,350,,
,292,,,355,,364,306,350,,
,292,,,355,,364,306,350,,
,292,,,355,,364,306,350,,
,292,,,355,,364,306,350,,
,292,,,355,,364,308,350,,
,292,,,355,,364,308,350,,
,292,,,355,,364,308,350,,
,292,,,355,,364,308,350,,
,292,,,355,,364,308,350,,
,292,,,355,,364,308,350,,
,292,,,355,,364,308,350,,
,292,,,355,,364,308,350,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,308,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,364,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,292,,,355,,365,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,309,351,,
,293,,,355,,,310,351,,
,293,,,355,,,310,351,,
,293,,,355,,,310,351,,
,293,,,355,,,310,351,,
,293,,,355,,,310,351,,
,293,,,355,,,310,351,,
,293,,,355,,,310,351,,
,293,,,355,,,310,351,,
,293,,,355,,,310,351,,
,294,,,355,,,310,351,,
,294,,,355,,,310,351,,
,294,,,355,,,310,351,,
,294,,,355,,,310,351,,
,294,,,355,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,294,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,295,,,356,,,310,353,,
,296,,,356,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,357,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,353,,
,296,,,358,,,310,354,,
,296,,,358,,,310,354,,
,296,,,358,,,310,354,,
,296,,,358,,,310,354,,
,296,,,360,,,310,354,,
,296,,,360,,,310,354,,
,296,,,360,,,310,354,,
,296,,,360,,,310,354,,
,296,,,360,,,310,354,,
,297,,,360,,,310,354,,
,297,,,360,,,310,354,,
,297,,,360,,,310,354,,
,297,,,360,,,310,354,,
,297,,,360,,,310,354,,
,297,,,360,,,310,354,,
,297,,,360,,,310,354,,
,297,,,360,,,310,354,,
,298,,,360,,,311,354,,
,298,,,360,,,311,354,,
,298,,,360,,,311,354,,
,298,,,360,,,311,354,,
,298,,,360,,,311,354,,
,298,,,360,,,311,354,,
,298,,,360,,,312,354,,
,298,,,360,,,312,354,,
